As of: ,,2-Dec-21,,,,,,,,,,,,"Prepared by: Shelby Chase, Safety and Enforcement Division"
Utility,Year,Outage Start,Full Restoration ,Outage Duration,Outage Days,Outage Hours,Circuit Name,HFTD,TOTAL CUSTOMERS IMPACTED,RESIDENTIAL CUSTOMERS,COMMERCIAL/INDUSTRIAL CUSTOMERS,MEDICAL BASELINE CUSTOMERS,OTHER CUSTOMERS,Notes
PG&E,2020,10/25/20 16:09,10/26/20 14:50,"0 days,22 hrs,41 min",0.945,22.68,DIAMOND SPRINGS 1107*,"Partially Outside HFTD, Tier 3, Tier 2",1286,1222,64,110,0,
PG&E,2020,10/25/20 14:11,10/27/20 13:50,"1 days,23 hrs,39 min",1.985,47.65,DOBBINS 1101,"Partially Outside HFTD, Tier 3, Tier 2",861,742,101,63,18,
PG&E,2020,10/25/20 15:10,10/27/20 18:53,"2 days,3 hrs,43 min",2.155,51.72,DRUM 1101,Tier 3,192,144,42,5,6,
PG&E,2020,10/25/20 15:04,10/27/20 18:37,"2 days,3 hrs,33 min",2.148,51.55,DUNBAR 1101,"Partially Outside HFTD, Tier 3, Tier 2",3191,2887,245,284,59,
PG&E,2020,10/25/20 15:05,10/28/20 11:45,"2 days,20 hrs,40 min",2.861,68.67,DUNBAR 1102,"Partially Outside HFTD, Tier 3, Tier 2",1705,1486,177,81,42,
PG&E,2020,10/25/20 15:04,10/27/20 19:20,"2 days,4 hrs,16 min",2.178,52.27,DUNBAR 1103,"Partially Outside HFTD, Tier 3, Tier 2",946,790,112,29,44,
PG&E,2020,10/25/20 15:48,10/27/20 21:27,"2 days,5 hrs,39 min",2.235,53.65,ECHO SUMMIT 1101,"Partially Outside HFTD, Tier 2",389,355,31,7,3,
PG&E,2020,10/25/20 20:04,10/26/20 19:54,"0 days,23 hrs,50 min",0.993,23.83,EDES 1112*,"Partially Outside HFTD, Tier 3, Tier 2",2708,2590,104,169,14,
PG&E,2020,10/25/20 20:04,10/26/20 18:07,"0 days,22 hrs,3 min",0.919,22.05,EL CERRITO G 1105*,"Partially Outside HFTD, Tier 3",21,4,17,0,0,
PG&E,2020,10/25/20 15:37,10/28/20 18:28,"3 days,2 hrs,51 min",3.119,74.85,EL DORADO PH 2101,"Partially Outside HFTD, Tier 3, Tier 2",4572,4302,262,310,8,
PG&E,2020,10/25/20 16:40,10/27/20 16:27,"1 days,23 hrs,47 min",1.991,47.78,EL DORADO PH 2102,Tier 3,1599,1462,136,108,1,
PG&E,2020,10/25/20 16:02,10/27/20 9:00,"1 days,16 hrs,58 min",1.707,40.97,ELECTRA 1101*,Tier 2,1342,1254,79,116,9,
PG&E,2020,10/25/20 16:03,10/27/20 10:59,"1 days,18 hrs,56 min",1.789,42.93,ELECTRA 1102*,Tier 2,79,70,9,1,0,
PG&E,2020,10/25/20 10:14,10/26/20 18:17,"1 days,8 hrs,3 min",1.335,32.05,ELK CREEK 1101,"Partially Outside HFTD, Tier 2",851,692,132,46,27,
PG&E,2020,10/25/20 22:07,10/26/20 18:54,"0 days,20 hrs,47 min",0.866,20.78,FELTON 0401,"Partially Outside HFTD, Tier 3, Tier 2",47,39,8,3,0,
PG&E,2020,10/25/20 19:04,10/27/20 11:56,"1 days,16 hrs,52 min",1.703,40.87,FITCH MOUNTAIN 1113*,"Partially Outside HFTD, Tier 3, Tier 2",568,395,88,17,85,
PG&E,2020,10/25/20 15:16,10/27/20 13:28,"1 days,22 hrs,12 min",1.925,46.2,FORESTHILL 1101,"Tier 3, Tier 2",2220,2073,146,182,1,
PG&E,2020,10/25/20 15:17,10/27/20 11:18,"1 days,20 hrs,1 min",1.834,44.02,FORESTHILL 1102,"Tier 3, Tier 2",421,399,22,21,0,
PG&E,2020,10/25/20 19:13,10/27/20 16:35,"1 days,21 hrs,22 min",1.89,45.37,FORT ROSS 1121*,"Tier 3, Tier 2",248,188,50,8,10,
PG&E,2020,10/25/20 16:08,10/26/20 14:23,"0 days,22 hrs,15 min",0.927,22.25,FORT SEWARD 1121,"Partially Outside HFTD, Tier 2",211,167,36,12,8,
PG&E,2020,10/25/20 16:12,10/26/20 16:23,"1 days,0 hrs,11 min",1.008,24.18,FORT SEWARD 1122,"Partially Outside HFTD, Tier 2",89,71,16,1,2,
PG&E,2020,10/25/20 20:54,10/26/20 18:19,"0 days,21 hrs,25 min",0.892,21.42,FREMONT 1104*,"Partially Outside HFTD, Tier 2",23,21,0,0,2,
PG&E,2020,10/25/20 15:13,10/27/20 12:29,"1 days,21 hrs,16 min",1.886,45.27,FROGTOWN 1701,"Partially Outside HFTD, Tier 3, Tier 2",1926,1569,327,126,30,
PG&E,2020,10/25/20 15:18,10/27/20 13:48,"1 days,22 hrs,30 min",1.938,46.5,FROGTOWN 1702*,"Partially Outside HFTD, Tier 2",810,705,92,46,13,
PG&E,2020,10/25/20 16:51,10/25/20 18:18,"0 days,1 hrs,27 min",0.06,1.45,FRUITLAND 1141,"Partially Outside HFTD, Tier 2",360,261,74,8,25,
PG&E,2020,10/25/20 16:22,10/26/20 16:04,"0 days,23 hrs,42 min",0.988,23.7,FRUITLAND 1142,"Partially Outside HFTD, Tier 2",719,614,100,17,5,
PG&E,2020,10/25/20 15:07,10/27/20 16:23,"2 days,1 hrs,16 min",2.053,49.27,FULTON 1102*,"Partially Outside HFTD, Tier 3, Tier 2",315,228,39,9,48,
PG&E,2020,10/25/20 15:08,10/27/20 18:52,"2 days,3 hrs,44 min",2.156,51.73,FULTON 1107*,Tier 3,372,253,113,19,6,
PG&E,2020,10/25/20 14:53,10/27/20 15:48,"2 days,0 hrs,55 min",2.038,48.92,GANSNER 1101*,"Partially Outside HFTD, Tier 3, Tier 2",325,306,17,24,2,
PG&E,2020,10/25/20 16:08,10/26/20 17:02,"1 days,0 hrs,54 min",1.037,24.9,GARBERVILLE 1101*,"Partially Outside HFTD, Tier 2",281,216,60,9,5,
PG&E,2020,10/25/20 19:07,10/27/20 12:34,"1 days,17 hrs,27 min",1.727,41.45,GEYSERVILLE 1101*,"Partially Outside HFTD, Tier 2",89,57,20,3,12,
PG&E,2020,10/25/20 16:44,10/27/20 18:22,"2 days,1 hrs,38 min",2.068,49.63,GEYSERVILLE 1102*,"Partially Outside HFTD, Tier 3, Tier 2",535,322,129,9,84,
PG&E,2020,10/25/20 10:34,10/26/20 14:39,"1 days,4 hrs,5 min",1.17,28.08,GIRVAN 1101,"Partially Outside HFTD, Tier 3, Tier 2",1187,1061,122,95,4,
PG&E,2020,10/25/20 10:45,10/26/20 23:02,"1 days,12 hrs,17 min",1.512,36.28,GIRVAN 1102*,"Partially Outside HFTD, Tier 3, Tier 2",1128,874,249,72,5,
PG&E,2020,10/25/20 10:09,10/26/20 13:45,"1 days,3 hrs,36 min",1.15,27.6,GLENN 1101*,"Partially Outside HFTD, Tier 2",5,3,1,0,1,
PG&E,2020,10/25/20 17:01,10/27/20 12:15,"1 days,19 hrs,14 min",1.801,43.23,GRASS VALLEY 1101*,"Partially Outside HFTD, Tier 3, Tier 2",331,297,31,26,3,
PG&E,2020,10/25/20 17:25,10/27/20 11:01,"1 days,17 hrs,36 min",1.733,41.6,GRASS VALLEY 1103,"Partially Outside HFTD, Tier 2",1446,1277,160,85,9,
PG&E,2020,10/25/20 22:20,10/27/20 10:51,"1 days,12 hrs,31 min",1.522,36.52,HALF MOON BAY 1101*,"Partially Outside HFTD, Tier 3, Tier 2",338,218,87,8,33,
PG&E,2020,10/25/20 22:00,10/27/20 11:04,"1 days,13 hrs,4 min",1.544,37.07,HALF MOON BAY 1103*,"Partially Outside HFTD, Tier 3, Tier 2",1936,1495,341,49,100,
PG&E,2020,10/25/20 15:14,10/27/20 11:37,"1 days,20 hrs,23 min",1.849,44.38,HALSEY 1101,"Partially Outside HFTD, Tier 2",2283,2132,149,149,2,
PG&E,2020,10/25/20 15:13,10/26/20 14:41,"0 days,23 hrs,28 min",0.978,23.47,HALSEY 1102,"Partially Outside HFTD, Tier 2",2059,1703,328,147,28,
PG&E,2020,10/25/20 16:17,10/27/20 12:47,"1 days,20 hrs,30 min",1.854,44.5,HARTLEY 1101*,"Partially Outside HFTD, Tier 2",1554,1282,254,108,18,
PG&E,2020,10/25/20 16:14,10/27/20 9:51,"1 days,17 hrs,37 min",1.734,41.62,HARTLEY 1102*,"Partially Outside HFTD, Tier 2",10,10,0,3,0,
PG&E,2020,10/25/20 17:42,10/27/20 12:23,"1 days,18 hrs,41 min",1.778,42.68,HIGGINS 1103*,"Partially Outside HFTD, Tier 2",1914,1794,118,152,2,
PG&E,2020,10/25/20 17:29,10/27/20 14:43,"1 days,21 hrs,14 min",1.885,45.23,HIGGINS 1104,"Partially Outside HFTD, Tier 2",2709,2649,59,203,1,
PG&E,2020,10/25/20 17:30,10/27/20 8:33,"1 days,15 hrs,3 min",1.627,39.05,HIGGINS 1107,"Partially Outside HFTD, Tier 2",1685,1587,98,130,0,
PG&E,2020,10/25/20 18:32,10/26/20 18:38,"1 days,0 hrs,6 min",1.004,24.1,HIGGINS 1109*,"Partially Outside HFTD, Tier 2",1609,1417,169,123,23,
PG&E,2020,10/25/20 17:38,10/27/20 17:09,"1 days,23 hrs,31 min",1.98,47.52,HIGGINS 1110*,"Partially Outside HFTD, Tier 2",972,930,42,66,0,
PG&E,2020,10/25/20 16:03,10/27/20 15:05,"1 days,23 hrs,2 min",1.96,47.03,HIGHLANDS 1102*,"Tier 3, Tier 2",24,17,7,0,0,
PG&E,2020,10/25/20 15:27,10/27/20 18:45,"2 days,3 hrs,18 min",2.137,51.3,HIGHLANDS 1103*,"Partially Outside HFTD, Tier 2",1926,1719,175,142,32,
PG&E,2020,10/27/20 17:34,10/27/20 23:35,"0 days,6 hrs,1 min",0.251,6.02,HIGHLANDS 1104*,Partially Outside HFTD,23,0,23,0,0,
PG&E,2020,10/25/20 15:18,10/27/20 10:43,"1 days,19 hrs,25 min",1.809,43.42,HOPLAND 1101*,"Partially Outside HFTD, Tier 2",58,34,13,0,11,
PG&E,2020,10/25/20 15:42,10/27/20 9:19,"1 days,17 hrs,37 min",1.734,41.62,JAMESON 1102*,"Partially Outside HFTD, Tier 2",632,576,52,53,4,
PG&E,2020,10/25/20 15:40,10/27/20 10:07,"1 days,18 hrs,27 min",1.769,42.45,JAMESON 1103*,"Partially Outside HFTD, Tier 2",42,33,8,5,1,
PG&E,2020,10/25/20 15:28,10/27/20 10:58,"1 days,19 hrs,30 min",1.813,43.5,JAMESON 1105*,"Partially Outside HFTD, Tier 2",524,368,86,21,70,
PG&E,2020,10/25/20 20:53,10/27/20 9:27,"1 days,12 hrs,34 min",1.524,36.57,JARVIS 1111*,"Partially Outside HFTD, Tier 3, Tier 2",15,4,8,0,3,
PG&E,2020,10/25/20 10:15,10/26/20 19:05,"1 days,8 hrs,50 min",1.368,32.83,JESSUP 1101*,"Partially Outside HFTD, Tier 3, Tier 2",1526,1445,78,157,3,
PG&E,2020,10/25/20 10:00,10/26/20 19:07,"1 days,9 hrs,7 min",1.38,33.12,JESSUP 1102*,"Partially Outside HFTD, Tier 2",1549,1493,55,154,1,
PG&E,2020,10/25/20 10:12,10/27/20 6:04,"1 days,19 hrs,52 min",1.828,43.87,JESSUP 1103*,"Partially Outside HFTD, Tier 2",159,147,12,7,0,
PG&E,2020,10/25/20 14:00,10/27/20 17:35,"2 days,3 hrs,35 min",2.149,51.58,KANAKA 1101*,Tier 3,367,337,26,25,4,
PG&E,2020,10/25/20 21:13,10/27/20 12:45,"1 days,15 hrs,32 min",1.647,39.53,KERCKHOFF 1101,Tier 2,261,227,33,25,1,
PG&E,2020,10/25/20 10:04,10/26/20 17:30,"1 days,7 hrs,26 min",1.31,31.43,KESWICK 1101,"Tier 3, Tier 2",481,386,92,21,3,
PG&E,2020,10/25/20 16:12,10/27/20 16:32,"2 days,0 hrs,20 min",2.014,48.33,KONOCTI 1102,"Partially Outside HFTD, Tier 3, Tier 2",2775,2420,278,156,77,
PG&E,2020,10/25/20 16:14,10/27/20 12:52,"1 days,20 hrs,38 min",1.86,44.63,KONOCTI 1108,"Partially Outside HFTD, Tier 2",1983,1879,101,171,3,
PG&E,2020,10/25/20 15:07,10/28/20 10:16,"2 days,19 hrs,9 min",2.798,67.15,LAKEVILLE 1102*,"Partially Outside HFTD, Tier 2",148,98,23,6,27,
PG&E,2020,10/25/20 20:01,10/27/20 16:22,"1 days,20 hrs,21 min",1.848,44.35,LAS AROMAS 0401,"Partially Outside HFTD, Tier 2",424,413,11,26,0,
PG&E,2020,10/25/20 19:01,10/26/20 17:54,"0 days,22 hrs,53 min",0.953,22.88,LAS GALLINAS A 1105*,"Tier 3, Tier 2",84,70,13,3,1,
PG&E,2020,10/25/20 20:59,10/26/20 18:32,"0 days,21 hrs,33 min",0.898,21.55,LAS POSITAS 2108*,"Partially Outside HFTD, Tier 2",41,11,27,1,3,
PG&E,2020,10/25/20 10:08,10/26/20 14:17,"1 days,4 hrs,9 min",1.173,28.15,LOGAN CREEK 2102*,Tier 2,9,4,3,0,2,
PG&E,2020,10/25/20 21:00,10/27/20 11:35,"1 days,14 hrs,35 min",1.608,38.58,LONE TREE 2105*,Tier 2,1,1,0,0,0,
PG&E,2020,10/25/20 22:01,10/27/20 10:35,"1 days,12 hrs,34 min",1.524,36.57,LOS GATOS 1106*,Tier 3,1157,1082,73,72,2,
PG&E,2020,10/25/20 22:25,10/27/20 15:27,"1 days,17 hrs,2 min",1.71,41.03,LOS GATOS 1107*,"Partially Outside HFTD, Tier 3, Tier 2",1592,1431,155,74,6,
PG&E,2020,10/25/20 16:26,10/26/20 15:42,"0 days,23 hrs,16 min",0.969,23.27,LOW GAP 1101,"Partially Outside HFTD, Tier 2",670,563,105,26,2,
PG&E,2020,10/25/20 16:11,10/27/20 14:03,"1 days,21 hrs,52 min",1.911,45.87,LUCERNE 1103,"Partially Outside HFTD, Tier 2",2128,1915,199,207,14,
PG&E,2020,10/25/20 15:10,10/27/20 14:19,"1 days,23 hrs,9 min",1.965,47.15,LUCERNE 1106*,"Partially Outside HFTD, Tier 2",1563,1479,80,120,4,
PG&E,2020,10/25/20 17:30,10/26/20 18:03,"1 days,0 hrs,33 min",1.023,24.55,MADISON 2101*,Tier 2,10,0,10,0,0,
PG&E,2020,10/25/20 15:23,10/27/20 9:55,"1 days,18 hrs,32 min",1.772,42.53,MARTELL 1101*,Tier 2,475,448,23,51,4,
PG&E,2020,10/25/20 10:05,10/26/20 18:10,"1 days,8 hrs,5 min",1.337,32.08,MAXWELL 1105*,"Partially Outside HFTD, Tier 2",44,29,9,1,6,
PG&E,2020,10/25/20 14:08,10/26/20 18:52,"1 days,4 hrs,44 min",1.197,28.73,MC ARTHUR 1102*,"Partially Outside HFTD, Tier 2",8,5,2,0,1,
PG&E,2020,10/25/20 21:38,10/28/20 0:58,"2 days,3 hrs,20 min",2.139,51.33,MC KEE 1103*,"Partially Outside HFTD, Tier 2",77,71,6,2,0,
PG&E,2020,10/25/20 21:20,10/27/20 10:25,"1 days,13 hrs,5 min",1.545,37.08,MC KEE 1107*,"Partially Outside HFTD, Tier 2",40,39,1,2,0,
PG&E,2020,10/25/20 21:12,10/26/20 18:26,"0 days,21 hrs,14 min",0.885,21.23,MC KEE 1108*,"Partially Outside HFTD, Tier 2",26,25,1,1,0,
PG&E,2020,10/25/20 21:17,10/26/20 18:53,"0 days,21 hrs,36 min",0.9,21.6,MC KEE 1111*,"Partially Outside HFTD, Tier 2",141,133,8,6,0,
PG&E,2020,10/25/20 22:02,10/27/20 10:24,"1 days,12 hrs,22 min",1.515,36.37,MENLO 1102*,"Tier 3, Tier 2",238,209,27,7,2,
PG&E,2020,10/25/20 22:10,10/26/20 18:56,"0 days,20 hrs,46 min",0.865,20.77,MENLO 1103*,"Partially Outside HFTD, Tier 2",444,338,103,14,3,
PG&E,2020,10/25/20 16:05,10/27/20 17:48,"2 days,1 hrs,43 min",2.072,49.72,MIDDLETOWN 1101,"Partially Outside HFTD, Tier 3, Tier 2",1936,1627,288,96,21,
PG&E,2020,10/25/20 16:07,10/27/20 15:44,"1 days,23 hrs,37 min",1.984,47.62,MIDDLETOWN 1102,"Partially Outside HFTD, Tier 2",2313,2093,208,170,12,
PG&E,2020,10/25/20 16:02,10/27/20 16:53,"2 days,0 hrs,51 min",2.035,48.85,MIDDLETOWN 1103,"Partially Outside HFTD, Tier 3, Tier 2",143,96,38,8,9,
PG&E,2020,10/25/20 21:13,10/27/20 12:04,"1 days,14 hrs,51 min",1.619,38.85,MILPITAS 1109*,"Partially Outside HFTD, Tier 2",310,235,66,13,9,
PG&E,2020,10/25/20 19:06,10/27/20 12:57,"1 days,17 hrs,51 min",1.744,41.85,MIRABEL 1101*,"Partially Outside HFTD, Tier 3, Tier 2",451,404,41,18,6,
PG&E,2020,10/25/20 19:03,10/27/20 12:10,"1 days,17 hrs,7 min",1.713,41.12,MIRABEL 1102*,"Partially Outside HFTD, Tier 3, Tier 2",1715,1576,120,78,19,
PG&E,2020,10/25/20 13:35,10/27/20 12:20,"1 days,22 hrs,45 min",1.948,46.75,MIWUK 1701,"Tier 3, Tier 2",3650,3397,248,210,5,
PG&E,2020,10/25/20 16:02,10/27/20 10:15,"1 days,18 hrs,13 min",1.759,42.22,MIWUK 1702,"Tier 3, Tier 2",3775,3519,252,246,4,
PG&E,2020,10/25/20 19:01,10/28/20 11:06,"2 days,16 hrs,5 min",2.67,64.08,MOLINO 1102*,"Partially Outside HFTD, Tier 3, Tier 2",1573,1343,183,77,47,
PG&E,2020,10/25/20 19:00,10/27/20 12:50,"1 days,17 hrs,50 min",1.743,41.83,MONTE RIO 1111,"Partially Outside HFTD, Tier 3, Tier 2",1719,1527,188,82,4,
PG&E,2020,10/25/20 19:11,10/26/20 18:12,"0 days,23 hrs,1 min",0.959,23.02,MONTE RIO 1112,Tier 3,1123,1028,95,48,0,
PG&E,2020,10/25/20 19:01,10/27/20 12:16,"1 days,17 hrs,15 min",1.719,41.25,MONTE RIO 1113,Tier 3,3836,3449,384,188,3,
PG&E,2020,10/25/20 17:01,10/27/20 16:26,"1 days,23 hrs,25 min",1.976,47.42,MONTICELLO 1101,"Partially Outside HFTD, Tier 2",1100,891,161,69,48,
PG&E,2020,10/25/20 20:08,10/27/20 14:18,"1 days,18 hrs,10 min",1.757,42.17,MORAGA 1101,"Partially Outside HFTD, Tier 3, Tier 2",1228,1062,160,54,6,
PG&E,2020,10/25/20 20:24,10/27/20 9:16,"1 days,12 hrs,52 min",1.536,36.87,MORAGA 1102,"Partially Outside HFTD, Tier 3, Tier 2",858,612,244,38,2,
PG&E,2020,10/25/20 20:05,10/26/20 19:37,"0 days,23 hrs,32 min",0.981,23.53,MORAGA 1103,"Partially Outside HFTD, Tier 3, Tier 2",2912,2781,131,126,0,
PG&E,2020,10/25/20 20:42,10/27/20 12:35,"1 days,15 hrs,53 min",1.662,39.88,MORAGA 1104,"Partially Outside HFTD, Tier 2",1750,1611,135,97,4,
PG&E,2020,10/25/20 20:02,10/27/20 13:27,"1 days,17 hrs,25 min",1.726,41.42,MORAGA 1105*,"Partially Outside HFTD, Tier 3, Tier 2",901,863,38,41,0,
PG&E,2020,10/25/20 22:00,10/26/20 18:53,"0 days,20 hrs,53 min",0.87,20.88,MORGAN HILL 2111*,"Tier 3, Tier 2",118,104,14,5,0,
PG&E,2020,10/25/20 16:22,10/26/20 18:13,"1 days,1 hrs,51 min",1.077,25.85,MOUNTAIN QUARRIES 2101,"Partially Outside HFTD, Tier 3, Tier 2",3613,3295,298,289,20,
PG&E,2020,10/25/20 17:38,10/27/20 15:18,"1 days,21 hrs,40 min",1.903,45.67,NAPA 1112*,"Partially Outside HFTD, Tier 2",533,457,50,30,26,
PG&E,2020,10/25/20 17:17,10/26/20 11:25,"0 days,18 hrs,8 min",0.756,18.13,NARROWS 2101*,Tier 2,264,234,27,13,3,
PG&E,2020,10/25/20 17:30,10/27/20 11:21,"1 days,17 hrs,51 min",1.744,41.85,NARROWS 2102,"Partially Outside HFTD, Tier 2",3395,3248,133,227,14,
PG&E,2020,10/25/20 17:33,10/27/20 12:05,"1 days,18 hrs,32 min",1.772,42.53,NARROWS 2105,"Partially Outside HFTD, Tier 2",3913,3506,385,245,22,
PG&E,2020,10/25/20 20:06,10/27/20 14:56,"1 days,18 hrs,50 min",1.785,42.83,NORTH DUBLIN 2103*,"Partially Outside HFTD, Tier 2",166,121,34,8,11,
PG&E,2020,10/25/20 14:04,10/27/20 11:54,"1 days,21 hrs,50 min",1.91,45.83,NOTRE DAME 1104*,"Tier 3, Tier 2",211,186,23,12,2,
PG&E,2020,10/25/20 21:02,10/26/20 16:55,"0 days,19 hrs,53 min",0.828,19.88,OAKHURST 1101,"Partially Outside HFTD, Tier 3, Tier 2",1994,1695,292,195,7,
PG&E,2020,10/25/20 21:03,10/26/20 15:29,"0 days,18 hrs,26 min",0.768,18.43,OAKHURST 1102,"Partially Outside HFTD, Tier 3, Tier 2",1048,749,297,91,2,
PG&E,2020,10/25/20 21:03,10/27/20 10:54,"1 days,13 hrs,51 min",1.577,37.85,OAKHURST 1103,"Partially Outside HFTD, Tier 3, Tier 2",3803,3110,686,238,7,
PG&E,2020,10/25/20 20:02,10/27/20 15:43,"1 days,19 hrs,41 min",1.82,43.68,OAKLAND D 1112*,"Partially Outside HFTD, Tier 3, Tier 2",360,304,56,8,0,
PG&E,2020,10/25/20 20:04,10/26/20 19:54,"0 days,23 hrs,50 min",0.993,23.83,OAKLAND J 1105*,"Partially Outside HFTD, Tier 2",777,749,23,20,5,
PG&E,2020,10/25/20 20:29,10/26/20 17:33,"0 days,21 hrs,4 min",0.878,21.07,OAKLAND K 1101*,Tier 3,35,35,0,0,0,
PG&E,2020,10/25/20 20:22,10/27/20 19:48,"1 days,23 hrs,26 min",1.976,47.43,OAKLAND K 1102*,Tier 3,2021,1927,94,92,0,
PG&E,2020,10/25/20 20:01,10/27/20 15:33,"1 days,19 hrs,32 min",1.814,43.53,OAKLAND K 1103*,"Tier 3, Tier 2",658,627,31,21,0,
PG&E,2020,10/25/20 20:45,10/27/20 17:24,"1 days,20 hrs,39 min",1.86,44.65,OAKLAND K 1104*,"Tier 3, Tier 2",2135,1877,258,82,0,
PG&E,2020,10/26/20 22:00,10/27/20 15:17,"0 days,17 hrs,17 min",0.72,17.28,OAKLAND X 1104*,Tier 3,1516,1471,45,68,0,
PG&E,2020,10/25/20 20:04,10/27/20 16:35,"1 days,20 hrs,31 min",1.855,44.52,OAKLAND X 1106*,"Tier 3, Tier 2",1641,1528,109,80,4,
PG&E,2020,10/25/20 10:00,10/26/20 17:59,"1 days,7 hrs,59 min",1.333,31.98,OREGON TRAIL 1102,"Partially Outside HFTD, Tier 2",849,781,66,82,2,
PG&E,2020,10/25/20 10:00,10/27/20 8:17,"1 days,22 hrs,17 min",1.928,46.28,OREGON TRAIL 1103,"Partially Outside HFTD, Tier 2",1735,1637,88,134,10,
PG&E,2020,10/25/20 10:00,10/26/20 17:19,"1 days,7 hrs,19 min",1.305,31.32,OREGON TRAIL 1104,"Partially Outside HFTD, Tier 2",956,847,105,72,4,
PG&E,2020,10/25/20 20:50,10/27/20 14:03,"1 days,17 hrs,13 min",1.717,41.22,ORINDA 0401,"Partially Outside HFTD, Tier 2",289,277,12,16,0,
PG&E,2020,10/25/20 20:50,10/27/20 13:51,"1 days,17 hrs,1 min",1.709,41.02,ORINDA 0402,"Partially Outside HFTD, Tier 3, Tier 2",454,437,17,24,0,
PG&E,2020,10/25/20 14:01,10/27/20 14:53,"2 days,0 hrs,52 min",2.036,48.87,ORO FINO 1101,Tier 3,2284,2212,70,276,2,
PG&E,2020,10/25/20 14:01,10/27/20 15:25,"2 days,1 hrs,24 min",2.058,49.4,ORO FINO 1102,"Tier 3, Tier 2",1974,1839,123,165,12,
PG&E,2020,10/25/20 20:14,10/26/20 18:55,"0 days,22 hrs,41 min",0.945,22.68,PALO SECO 0401,"Partially Outside HFTD, Tier 2",611,598,13,18,0,
PG&E,2020,10/25/20 10:00,10/26/20 13:17,"1 days,3 hrs,17 min",1.137,27.28,PANORAMA 1101*,"Partially Outside HFTD, Tier 2",808,794,14,97,0,
PG&E,2020,10/25/20 14:00,10/26/20 16:32,"1 days,2 hrs,32 min",1.106,26.53,PANORAMA 1102*,"Partially Outside HFTD, Tier 2",92,55,25,8,12,
PG&E,2020,10/25/20 14:02,10/27/20 10:03,"1 days,20 hrs,1 min",1.834,44.02,PARADISE 1103,"Partially Outside HFTD, Tier 3",508,323,185,32,0,
PG&E,2020,10/25/20 14:00,10/27/20 10:50,"1 days,20 hrs,50 min",1.868,44.83,PARADISE 1104,"Partially Outside HFTD, Tier 3, Tier 2",1943,1726,215,143,2,
PG&E,2020,10/25/20 14:11,10/27/20 9:31,"1 days,19 hrs,20 min",1.806,43.33,PARADISE 1105,"Partially Outside HFTD, Tier 3",1412,1182,229,105,1,
PG&E,2020,10/25/20 14:12,10/26/20 19:01,"1 days,4 hrs,49 min",1.201,28.82,PARADISE 1106,"Partially Outside HFTD, Tier 3",435,378,57,24,0,
PG&E,2020,10/25/20 22:16,10/26/20 17:41,"0 days,19 hrs,25 min",0.809,19.42,PAUL SWEET 2106*,Tier 3,8,8,0,1,0,
PG&E,2020,10/25/20 15:15,10/27/20 18:30,"2 days,3 hrs,15 min",2.135,51.25,PENNGROVE 1101*,"Partially Outside HFTD, Tier 2",267,236,26,14,5,
PG&E,2020,10/25/20 15:16,10/26/20 15:38,"1 days,0 hrs,22 min",1.015,24.37,PEORIA 1705*,"Partially Outside HFTD, Tier 2",1111,910,199,119,2,
PG&E,2020,10/25/20 14:00,10/28/20 11:56,"2 days,21 hrs,56 min",2.914,69.93,PIKE CITY 1101,Tier 3,388,343,43,40,2,
PG&E,2020,10/25/20 14:00,10/28/20 11:20,"2 days,21 hrs,20 min",2.889,69.33,PIKE CITY 1102,Tier 3,24,15,8,1,1,
PG&E,2020,10/25/20 16:02,10/26/20 13:37,"0 days,21 hrs,35 min",0.899,21.58,PINE GROVE 1101,Tier 2,1345,1189,146,101,10,
PG&E,2020,10/25/20 16:03,10/26/20 18:30,"1 days,2 hrs,27 min",1.102,26.45,PINE GROVE 1102,"Tier 3, Tier 2",4229,3814,399,348,16,
PG&E,2020,10/25/20 16:01,10/27/20 12:34,"1 days,20 hrs,33 min",1.856,44.55,PINECREST 0401,"Partially Outside HFTD, Tier 3, Tier 2",204,175,29,2,0,
PG&E,2020,10/25/20 14:02,10/27/20 8:32,"1 days,18 hrs,30 min",1.771,42.5,PIT NO 1 1101,"Partially Outside HFTD, Tier 2",750,569,141,41,40,
PG&E,2020,10/25/20 14:07,10/27/20 13:20,"1 days,23 hrs,13 min",1.967,47.22,PIT NO 3 2101,"Partially Outside HFTD, Tier 2",126,81,40,5,5,
PG&E,2020,10/25/20 14:10,10/27/20 12:53,"1 days,22 hrs,43 min",1.947,46.72,PIT NO 7 1101,Tier 2,2,1,1,0,0,
PG&E,2020,10/25/20 15:11,10/27/20 18:00,"2 days,2 hrs,49 min",2.117,50.82,PLACERVILLE 1109,"Partially Outside HFTD, Tier 2",571,417,152,31,2,
PG&E,2020,10/25/20 15:12,10/27/20 16:46,"2 days,1 hrs,34 min",2.065,49.57,PLACERVILLE 1110,"Partially Outside HFTD, Tier 3, Tier 2",1542,1274,265,97,3,
PG&E,2020,10/25/20 15:12,10/27/20 17:46,"2 days,2 hrs,34 min",2.107,50.57,PLACERVILLE 1111,"Partially Outside HFTD, Tier 2",1091,817,264,63,10,
PG&E,2020,10/25/20 15:17,10/27/20 18:31,"2 days,3 hrs,14 min",2.135,51.23,PLACERVILLE 1112,"Partially Outside HFTD, Tier 2",2065,1695,367,122,3,
